Year,Motivation,Laureate ID,Laureate Type,Full Name,Birth City,Birth Country,Birth Year,Age,Sex,Organization Name,Organization City,Organization Country,Chemistry,Economics,Literature,Medicine,Peace,Physics,Share 1/1,Share 1/2,Share 1/3,Share 1/4
1943,"""for his work on the use of isotopes as tracers in the study of chemical processes""",201,0,George de Hevesy,Budapest,Austria-Hungary (Hungary),1885.0,58.0,0.0,Stockholm University,Stockholm,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1943,"""for his discovery of vitamin K""",335,0,Henrik Carl Peter Dam,Copenhagen,Denmark,1895.0,48.0,0.0,Polytechnic Institute,Copenhagen,Denmark,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1943,"""for his discovery of the chemical nature of vitamin K""",336,0,Edward Adelbert Doisy,"Hume, IL",United States of America,1893.0,50.0,0.0,Saint Louis University,"St. Louis, MO",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1943,"""for his contribution to the development of the molecular ray method and his discovery of the magnetic moment of the proton""",48,0,Otto Stern,Sorau (Zory),Germany (Poland),1888.0,55.0,0.0,Carnegie Institute of Technology,"Pittsburgh, PA",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1944,"""for his discovery of the fission of heavy nuclei""",202,0,Otto Hahn,Frankfurt-on-the-Main,Germany,1879.0,65.0,0.0,Kaiser-Wilhelm-Institut (now Max-Planck Institut) für Chemie,Berlin-Dahlem,Germany,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1944,"""for the rare strength and fertility of his poetic imagination with which is combined an intellectual curiosity of wide scope and a bold, freshly creative style""",614,0,Johannes Vilhelm Jensen,Farsø,Denmark,1873.0,71.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1944,"""for their discoveries relating to the highly differentiated functions of single nerve fibres""",337,0,Joseph Erlanger,"San Francisco, CA",United States of America,1874.0,70.0,0.0,Washington University,"St. Louis, MO",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1944,"""for their discoveries relating to the highly differentiated functions of single nerve fibres""",338,0,Herbert Spencer Gasser,"Platteville, WI",United States of America,1888.0,56.0,0.0,Rockefeller Institute for Medical Research,"New York, NY",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1944,"""for his resonance method for recording the magnetic properties of atomic nuclei""",49,0,Isidor Isaac Rabi,Rymanow,Austria-Hungary (Poland),1898.0,46.0,0.0,Columbia University,"New York, NY",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1945,"""for his research and inventions in agricultural and nutrition chemistry, especially for his fodder preservation method""",203,0,Artturi Ilmari Virtanen,Helsinki,Russian Empire (Finland),1895.0,50.0,0.0,University of Helsinki,Helsinki,Finland,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1945,"""for her lyric poetry which, inspired by powerful emotions, has made her name a symbol of the idealistic aspirations of the entire Latin American world""",615,0,Gabriela Mistral,Vicuña,Chile,1889.0,56.0,1.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1945,"""for the discovery of penicillin and its curative effect in various infectious diseases""",339,0,Sir Alexander Fleming,Lochfield,Scotland,1881.0,64.0,0.0,London University,London,United Kingdom,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1945,"""for the discovery of penicillin and its curative effect in various infectious diseases""",340,0,Ernst Boris Chain,Berlin,Germany,1906.0,39.0,0.0,University of Oxford,Oxford,United Kingdom,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1945,"""for the discovery of penicillin and its curative effect in various infectious diseases""",341,0,Sir Howard Walter Florey,Adelaide,Australia,1898.0,47.0,0.0,University of Oxford,Oxford,United Kingdom,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1945,,505,0,Cordell Hull,"Olympus, TN",United States of America,1871.0,74.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1945,"""for the discovery of the Exclusion Principle, also called the Pauli Principle""",50,0,Wolfgang Pauli,Vienna,Austria,1900.0,45.0,0.0,Princeton University,"Princeton, NJ",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1946,"""for his discovery that enzymes can be crystallized""",204,0,James Batcheller Sumner,"Canton, MA",United States of America,1887.0,59.0,0.0,Cornell University,"Ithaca, NY",United States of America,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1946,"""for their preparation of enzymes and virus proteins in a pure form""",205,0,John Howard Northrop,"Yonkers, NY",United States of America,1891.0,55.0,0.0,Rockefeller Institute for Medical Research,"Princeton, NJ",United States of America,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1946,"""for their preparation of enzymes and virus proteins in a pure form""",206,0,Wendell Meredith Stanley,"Ridgeville, IN",United States of America,1904.0,42.0,0.0,Rockefeller Institute for Medical Research,"Princeton, NJ",United States of America,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1946,"""for his inspired writings which, while growing in boldness and penetration, exemplify the classical humanitarian ideals and high qualities of style""",617,0,Hermann Hesse,Calw,Germany,1877.0,69.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1946,"""for the discovery of the production of mutations by means of X-ray irradiation""",342,0,Hermann Joseph Muller,"New York, NY",United States of America,1890.0,56.0,0.0,Indiana University,"Bloomington, IN",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1946,,506,0,Emily Greene Balch,"Jamaica Plain, MA (Boston)",United States of America,1867.0,79.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1946,,507,0,John Raleigh Mott,"Livingston Manor, NY",United States of America,1865.0,81.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1946,"""for the invention of an apparatus to produce extremely high pressures, and for the discoveries he made therewith in the field of high pressure physics""",51,0,Percy Williams Bridgman,"Cambridge, MA",United States of America,1882.0,64.0,0.0,Harvard University,"Cambridge, MA",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1947,"""for his investigations on plant products of biological importance, especially the alkaloids""",207,0,Sir Robert Robinson,"Rufford, near Chesterfield",United Kingdom,1886.0,61.0,0.0,University of Oxford,Oxford,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1947,"""for his comprehensive and artistically significant writings, in which human problems and conditions have been presented with a fearless love of truth and keen psychological insight""",618,0,André Paul Guillaume Gide,Paris,France,1869.0,78.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1947,"""for their discovery of the course of the catalytic conversion of glycogen""",343,0,Carl Ferdinand Cori,Prague,Austria-Hungary (Czech Republic),1896.0,51.0,0.0,Washington University,"St. Louis, MO",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1947,"""for their discovery of the course of the catalytic conversion of glycogen""",344,0,"Gerty Theresa Cori, née Radnitz",Prague,Austria-Hungary (Czech Republic),1896.0,51.0,1.0,Washington University,"St. Louis, MO",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1947,"""for his discovery of the part played by the hormone of the anterior pituitary lobe in the metabolism of sugar""",345,0,Bernardo Alberto Houssay,Buenos Aires,Argentina,1887.0,60.0,0.0,Instituto de Biologia y Medicina Experimental (Institute for Biology and Experimental Medicine),Buenos Aires,Argentina,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1947,"""for his investigations of the physics of the upper atmosphere especially for the discovery of the so-called Appleton layer""",52,0,Sir Edward Victor Appleton,Bradford,United Kingdom,1892.0,55.0,0.0,Department of Scientific and Industrial Research,London,United Kingdom,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1948,"""for his research on electrophoresis and adsorption analysis, especially for his discoveries concerning the complex nature of the serum proteins""",208,0,Arne Wilhelm Kaurin Tiselius,Stockholm,Sweden,1902.0,46.0,0.0,Uppsala University,Uppsala,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1948,"""for his outstanding, pioneer contribution to present-day poetry""",619,0,Thomas Stearns Eliot,"St. Louis, MO",United States of America,1888.0,60.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1948,"""for his discovery of the high efficiency of DDT as a contact poison against several arthropods""",346,0,Paul Hermann Müller,Olten,Switzerland,1899.0,49.0,0.0,Laboratorium der Farben-Fabriken J.R. Geigy A.G. (Laboratory of the J.R. Geigy Dye-Factory Co.),Basel,Switzerland,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1948,"""for his development of the Wilson cloud chamber method, and his discoveries therewith in the fields of nuclear physics and cosmic radiation""",53,0,Patrick Maynard Stuart Blackett,London,United Kingdom,1897.0,51.0,0.0,Victoria University,Manchester,United Kingdom,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1949,"""for his contributions in the field of chemical thermodynamics, particularly concerning the behaviour of substances at extremely low temperatures""",209,0,William Francis Giauque,Niagara Falls,Canada,1895.0,54.0,0.0,University of California,"Berkeley, CA",United States of America,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1949,"""for his powerful and artistically unique contribution to the modern American novel""",620,0,William Faulkner,"New Albany, MS",United States of America,1897.0,52.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1949,"""for his discovery of the functional organization of the interbrain as a coordinator of the activities of the internal organs""",347,0,Walter Rudolf Hess,Frauenfeld,Switzerland,1881.0,68.0,0.0,University of Zurich,Zurich,Switzerland,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1949,"""for his discovery of the therapeutic value of leucotomy in certain psychoses""",348,0,Antonio Caetano de Abreu Freire Egas Moniz,Avanca,Portugal,1874.0,75.0,0.0,University of Lisbon,Lisbon,Portugal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1949,,510,0,Lord (John) Boyd Orr of Brechin,Kilmaurs,Scotland,1880.0,69.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1949,"""for his prediction of the existence of mesons on the basis of theoretical work on nuclear forces""",54,0,Hideki Yukawa,Tokyo,Japan,1907.0,42.0,0.0,Kyoto Imperial University,Kyoto,Japan,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1950,"""for their discovery and development of the diene synthesis""",210,0,Otto Paul Hermann Diels,Hamburg,Germany,1876.0,74.0,0.0,Kiel University,Kiel,Federal Republic of Germany,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1950,"""for their discovery and development of the diene synthesis""",211,0,Kurt Alder,Königshütte (Chorzów),Prussia (Poland),1902.0,48.0,0.0,Cologne University,Cologne,Federal Republic of Germany,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1950,"""in recognition of his varied and significant writings in which he champions humanitarian ideals and freedom of thought""",621,0,Earl (Bertrand Arthur William) Russell,Trelleck,United Kingdom,1872.0,78.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1950,"""for their discoveries relating to the hormones of the adrenal cortex, their structure and biological effects""",349,0,Edward Calvin Kendall,"South Norwalk, CT",United States of America,1886.0,64.0,0.0,Mayo Clinic,"Rochester, MN",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1950,"""for their discoveries relating to the hormones of the adrenal cortex, their structure and biological effects""",350,0,Tadeus Reichstein,Wloclawek,Poland,1897.0,53.0,0.0,Basel University,Basel,Switzerland,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1950,"""for their discoveries relating to the hormones of the adrenal cortex, their structure and biological effects""",351,0,Philip Showalter Hench,"Pittsburgh, PA",United States of America,1896.0,54.0,0.0,Mayo Clinic,"Rochester, MN",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1950,,511,0,Ralph Bunche,"Detroit, MI",United States of America,1904.0,46.0,0.0,Harvard University,"Cambridge, MA",United States of America,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1950,"""for his development of the photographic method of studying nuclear processes and his discoveries regarding mesons made with this method""",55,0,Cecil Frank Powell,Tonbridge,United Kingdom,1903.0,47.0,0.0,Bristol University,Bristol,United Kingdom,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1951,"""for their discoveries in the chemistry of the transuranium elements""",212,0,Edwin Mattison McMillan,"Redondo Beach, CA",United States of America,1907.0,44.0,0.0,University of California,"Berkeley, CA",United States of America,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1951,"""for their discoveries in the chemistry of the transuranium elements""",213,0,Glenn Theodore Seaborg,"Ishpeming, MI",United States of America,1912.0,39.0,0.0,University of California,"Berkeley, CA",United States of America,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1951,"""for the artistic vigour and true independence of mind with which he endeavours in his poetry to find answers to the eternal questions confronting mankind""",622,0,Pär Fabian Lagerkvist,Växjö,Sweden,1891.0,60.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1951,"""for his discoveries concerning yellow fever and how to combat it""",352,0,Max Theiler,Pretoria,South Africa,1899.0,52.0,0.0,"Laboratories of the Division of Medicine and Public Health, Rockefeller Foundation","New York, NY",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1951,,512,0,Léon Jouhaux,Paris,France,1879.0,72.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1951,"""for their pioneer work on the transmutation of atomic nuclei by artificially accelerated atomic particles""",56,0,Sir John Douglas Cockcroft,Todmorden,United Kingdom,1897.0,54.0,0.0,Atomic Energy Research Establishment,"Harwell, Berkshire",United Kingdom,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1951,"""for their pioneer work on the transmutation of atomic nuclei by artificially accelerated atomic particles""",57,0,Ernest Thomas Sinton Walton,Dungarvan,Ireland,1903.0,48.0,0.0,Trinity College,Dublin,Ireland,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1952,"""for their invention of partition chromatography""",214,0,Archer John Porter Martin,London,United Kingdom,1910.0,42.0,0.0,National Institute for Medical Research,London,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1952,"""for their invention of partition chromatography""",215,0,Richard Laurence Millington Synge,Liverpool,United Kingdom,1914.0,38.0,0.0,Rowett Research Institute,Bucksburn (Scotland),United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1952,"""for the deep spiritual insight and the artistic intensity with which he has in his novels penetrated the drama of human life""",623,0,François Mauriac,Bordeaux,France,1885.0,67.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1952,"""for his discovery of streptomycin, the first antibiotic effective against tuberculosis""",353,0,Selman Abraham Waksman,Priluka (Nova Pryluka),Russian Empire (Ukraine),1888.0,64.0,0.0,Rutgers University,"New Brunswick, NJ",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1952,,513,0,Albert Schweitzer,Kaysersberg,Germany (France),1875.0,77.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1952,"""for their development of new methods for nuclear magnetic precision measurements and discoveries in connection therewith""",58,0,Felix Bloch,Zurich,Switzerland,1905.0,47.0,0.0,Stanford University,"Stanford, CA",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1952,"""for their development of new methods for nuclear magnetic precision measurements and discoveries in connection therewith""",59,0,Edward Mills Purcell,"Taylorville, IL",United States of America,1912.0,40.0,0.0,Harvard University,"Cambridge, MA",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1953,"""for his discoveries in the field of macromolecular chemistry""",216,0,Hermann Staudinger,Worms,Germany,1881.0,72.0,0.0,University of Freiburg,Breisgau,Federal Republic of Germany,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1953,"""for his mastery of historical and biographical description as well as for brilliant oratory in defending exalted human values""",624,0,Sir Winston Leonard Spencer Churchill,Woodstock,United Kingdom,1874.0,79.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1953,"""for his discovery of the citric acid cycle""",354,0,Hans Adolf Krebs,Hildesheim,Germany,1900.0,53.0,0.0,Sheffield University,Sheffield,United Kingdom,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1953,"""for his discovery of co-enzyme A and its importance for intermediary metabolism""",355,0,Fritz Albert Lipmann,Koenigsberg (Kaliningrad),Germany (Russia),1899.0,54.0,0.0,Harvard Medical School,"Boston, MA",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1953,,514,0,George Catlett Marshall,"Uniontown, PA",United States of America,1880.0,73.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1953,"""for his demonstration of the phase contrast method, especially for his invention of the phase contrast microscope""",60,0,Frits Zernike,Amsterdam,Netherlands,1888.0,65.0,0.0,Groningen University,Groningen,Netherlands,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1954,"""for his research into the nature of the chemical bond and its application to the elucidation of the structure of complex substances""",217,0,Linus Carl Pauling,"Portland, OR",United States of America,1901.0,53.0,0.0,California Institute of Technology (Caltech),"Pasadena, CA",United States of America,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1954,"""for his mastery of the art of narrative, most recently demonstrated in <I>The Old Man and the Sea,</I> and for the influence that he has exerted on contemporary style""",625,0,Ernest Miller Hemingway,"Oak Park, IL",United States of America,1899.0,55.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1954,"""for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue""",356,0,John Franklin Enders,"West Hartford, CT",United States of America,1897.0,57.0,0.0,Harvard Medical School,"Boston, MA",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1954,"""for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue""",357,0,Thomas Huckle Weller,"Ann Arbor, MI",United States of America,1915.0,39.0,0.0,"Research Division of Infectious Diseases, Children's Medical Center","Boston, MA",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1954,"""for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue""",358,0,Frederick Chapman Robbins,"Auburn, AL",United States of America,1916.0,38.0,0.0,Western Reserve University,"Cleveland, OH",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1954,"""for his fundamental research in quantum mechanics, especially for his statistical interpretation of the wavefunction""",61,0,Max Born,Breslau (Wroclaw),Germany (Poland),1882.0,72.0,0.0,Edinburgh University,Edinburgh,United Kingdom,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1954,"""for the coincidence method and his discoveries made therewith""",62,0,Walther Bothe,Oranienburg,Germany,1891.0,63.0,0.0,University of Heidelberg,Heidelberg,Federal Republic of Germany,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1955,"""for his work on biochemically important sulphur compounds, especially for the first synthesis of a polypeptide hormone""",218,0,Vincent du Vigneaud,"Chicago, IL",United States of America,1901.0,54.0,0.0,Cornell University,"Ithaca, NY",United States of America,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1955,"""for his vivid epic power which has renewed the great narrative art of Iceland""",626,0,Halldór Kiljan Laxness,Reykjavik,Iceland,1902.0,53.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1955,"""for his discoveries concerning the nature and mode of action of oxidation enzymes""",359,0,Axel Hugo Theodor Theorell,Linköping,Sweden,1903.0,52.0,0.0,"Karolinska Institutet, Nobel Medical Institute",Stockholm,Sweden,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1955,"""for his discoveries concerning the fine structure of the hydrogen spectrum""",63,0,Willis Eugene Lamb,"Los Angeles, CA",United States of America,1913.0,42.0,0.0,Stanford University,"Stanford, CA",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1955,"""for his precision determination of the magnetic moment of the electron""",64,0,Polykarp Kusch,Blankenburg,Germany,1911.0,44.0,0.0,Columbia University,"New York, NY",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1956,"""for their researches into the mechanism of chemical reactions""",219,0,Sir Cyril Norman Hinshelwood,London,United Kingdom,1897.0,59.0,0.0,University of Oxford,Oxford,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1956,"""for their researches into the mechanism of chemical reactions""",220,0,Nikolay Nikolaevich Semenov,Saratov,Russia,1896.0,60.0,0.0,Institute for Chemical Physics of the Academy of Sciences of the USSR,Moscow,Union of Soviet Socialist Republics,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1956,"""for his lyrical poetry, which in Spanish language constitutes an example of high spirit and artistical purity""",627,0,Juan Ramón Jiménez,Moguer,Spain,1881.0,75.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1956,"""for their discoveries concerning heart catheterization and pathological changes in the circulatory system""",360,0,André Frédéric Cournand,Paris,France,1895.0,61.0,0.0,"Columbia University Division, Cardio-Pulmonary Laboratory, Bellevue Hospital","New York, NY",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1956,"""for their discoveries concerning heart catheterization and pathological changes in the circulatory system""",361,0,Werner Forssmann,Berlin,Germany,1904.0,52.0,0.0,Mainz University,Mainz,Federal Republic of Germany,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1956,"""for their discoveries concerning heart catheterization and pathological changes in the circulatory system""",362,0,Dickinson W. Richards,"Orange, NJ",United States of America,1895.0,61.0,0.0,Columbia University,"New York, NY",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1956,"""for their researches on semiconductors and their discovery of the transistor effect""",65,0,William Bradford Shockley,London,United Kingdom,1910.0,46.0,0.0,"Semiconductor Laboratory of Beckman Instruments, Inc.","Mountain View, CA",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1956,"""for their researches on semiconductors and their discovery of the transistor effect""",66,0,John Bardeen,"Madison, WI",United States of America,1908.0,48.0,0.0,University of Illinois,"Urbana, IL",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1956,"""for their researches on semiconductors and their discovery of the transistor effect""",67,0,Walter Houser Brattain,Amoy,China,1902.0,54.0,0.0,Bell Telephone Laboratories,"Murray Hill, NJ",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1957,"""for his work on nucleotides and nucleotide co-enzymes""",221,0,Lord (Alexander R.) Todd,Glasgow,Scotland,1907.0,50.0,0.0,University of Cambridge,Cambridge,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1957,"""for his important literary production, which with clear-sighted earnestness illuminates the problems of the human conscience in our times""",628,0,Albert Camus,Mondovi,French Algeria (Algeria),1913.0,44.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1957,"""for his discoveries relating to synthetic compounds that inhibit the action of certain body substances, and especially their action on the vascular system and the skeletal muscles""",363,0,Daniel Bovet,Neuchâtel,Switzerland,1907.0,50.0,0.0,Istituto Superiore di Sanità (Chief Institute of Public Health),Rome,Italy,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1957,,516,0,Lester Bowles Pearson,Toronto,Canada,1897.0,60.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1957,"""for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles""",68,0,Chen Ning Yang,"Hofei, Anhwei",China,1922.0,35.0,0.0,Institute for Advanced Study,"Princeton, NJ",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1957,"""for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles""",69,0,Tsung-Dao (T.D.) Lee,Shanghai,China,1926.0,31.0,0.0,Columbia University,"New York, NY",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1958,"""for his work on the structure of proteins, especially that of insulin""",222,0,Frederick Sanger,Rendcombe,United Kingdom,1918.0,40.0,0.0,University of Cambridge,Cambridge,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1958,"""for his important achievement both in contemporary lyrical poetry and in the field of the great Russian epic tradition""",629,0,Boris Leonidovich Pasternak,Moscow,Russia,1890.0,68.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1958,"""for their discovery that genes act by regulating definite chemical events""",364,0,George Wells Beadle,"Wahoo, NE",United States of America,1903.0,55.0,0.0,California Institute of Technology (Caltech),"Pasadena, CA",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1958,"""for their discovery that genes act by regulating definite chemical events""",365,0,Edward Lawrie Tatum,"Boulder, CO",United States of America,1909.0,49.0,0.0,Rockefeller Institute for Medical Research,"New York, NY",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1958,"""for his discoveries concerning genetic recombination and the organization of the genetic material of bacteria""",366,0,Joshua Lederberg,"Montclair, NJ",United States of America,1925.0,33.0,0.0,University of Wisconsin,"Madison, WI",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1958,,517,0,Georges Pire,Dinant,Belgium,1910.0,48.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1958,"""for the discovery and the interpretation of the Cherenkov effect""",70,0,Pavel Alekseyevich Cherenkov,Novaya Chigla,Russia,1904.0,54.0,0.0,P.N. Lebedev Physical Institute,Moscow,Union of Soviet Socialist Republics,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1958,"""for the discovery and the interpretation of the Cherenkov effect""",71,0,Igor Yevgenyevich Tamm,Vladivostok,Russia,1895.0,63.0,0.0,University of Moscow,Moscow,Union of Soviet Socialist Republics,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
